track,1,e+,1,108,-250.090671,17.413181,218.135105,27.5123 ns ,8.54548 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,109,-423.612904,17.950199,585.910399,28.8696 ns ,80.0754 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,110,-427.593286,17.959506,593.136624,28.8972 ns ,2.13269 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,111,-497.514492,18.106878,713.655220,29.362 ns ,29.162 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,112,-506.664328,18.123850,728.598314,29.4204 ns ,4.2355 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,113,-527.921384,18.168119,762.630355,29.5543 ns ,5.71439 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,114,-567.370720,18.239238,823.462486,29.7961 ns ,13.9298 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,115,-693.283891,18.440583,1013.010988,30.5552 ns ,38.0039 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,116,-774.824425,18.601207,1135.758027,31.0467 ns ,28.9677 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,117,-778.114624,18.607727,1140.711880,31.0665 ns ,1.23404 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,118,-780.127229,18.611725,1143.742214,31.0787 ns ,849.54 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,119,-816.676663,18.686363,1198.774828,31.299 ns ,11.734 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,120,-821.234026,18.695322,1205.637369,31.3265 ns ,885.581 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,121,-846.326102,18.747675,1243.424205,31.4778 ns ,11.6534 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,122,-854.942181,18.766775,1256.396082,31.5298 ns ,4.05703 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,123,-952.858686,18.986156,1403.793131,32.12 ns ,37.9729 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,124,-969.328459,19.015740,1428.606100,32.2194 ns ,8.62568 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,125,-1030.792178,19.123372,1521.176818,32.59 ns ,19.8489 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,126,-1058.176560,19.168815,1562.397674,32.7551 ns ,9.25924 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,127,-1145.981065,19.359231,1694.666028,33.2847 ns ,38.3065 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,128,-1147.370217,19.362631,1696.759795,33.293 ns ,1.42223 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,129,-1306.481940,19.731936,1936.433176,34.2526 ns ,64.8748 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,130,-1394.953236,19.875251,2069.827715,34.7866 ns ,32.5545 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,131,-1400.435129,19.884450,2078.094277,34.8197 ns ,5.31147 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,132,-1400.545885,19.884642,2078.261272,34.8203 ns ,0 eV ,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,133,-1406.028276,19.894147,2086.527547,34.8534 ns ,1.27158 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,134,-1414.310754,19.908036,2099.016524,34.9034 ns ,4.74095 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,135,-1671.812091,20.335119,2487.333449,36.4576 ns ,99.6054 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,136,-1677.289020,20.344079,2495.602878,36.4907 ns ,1.95947 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,137,-1677.399634,20.344259,2495.769955,36.4913 ns ,0 eV ,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,138,-1682.875034,20.353203,2504.040267,36.5244 ns ,1.06229 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,139,-1758.124647,20.476910,2617.698209,36.9791 ns ,22.3458 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,140,-1759.830594,20.479613,2620.274955,36.9894 ns ,157.997 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,141,-1863.099205,20.666063,2776.265192,37.6134 ns ,32.5604 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,142,-1872.209872,20.682169,2790.028618,37.6685 ns ,4.5006 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,143,-1892.379194,20.717573,2820.497597,37.7904 ns ,4.72662 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,144,-1925.536773,20.771458,2870.594452,37.9908 ns ,12.0687 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,145,-1948.329466,20.810837,2905.036337,38.1285 ns ,7.73206 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,146,-1953.802822,20.820847,2913.307829,38.1616 ns ,1.46902 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,147,-1953.913419,20.821041,2913.474916,38.1623 ns ,164.1 eV ,Transportation,0.054341,0.000000,997.808455
