EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,1,321,3.900474770956,-0.579867103461,-39.076056506866,1.057656625049,0.184433088348,0.000000000000,gamma
0,2,321,4.195249903529,0.214676473985,-35.000000000000,1.057656625049,0.201467957981,0.000000000000,gamma
0,3,321,4.556843434038,1.189323876575,-30.000000000000,1.057656625049,0.235537697248,0.000000000000,gamma
0,4,321,5.280030495054,3.138618681756,-20.000000000000,1.057656625049,0.252572566881,0.000000000000,gamma
0,5,321,5.641624025563,4.113266084346,-15.000000000000,1.057656625049,0.286642306148,0.000000000000,gamma
0,6,321,6.364811086579,6.062560889527,-5.000000000000,1.057656625049,0.303677175782,0.000000000000,gamma
0,7,321,6.726404617087,7.037208292117,0.000000000000,1.057656625049,0.325211554048,0.000000000000,gamma
0,8,321,7.183507725729,8.269294377638,6.320675981108,0.385359271604,0.334320824468,0.000000000000,gamma
0,9,321,8.677793123897,6.110387210529,7.071671517471,0.000000000000,0.334320824468,0.000000000000,gamma
0,1,336,8.677793123897,6.110387210529,7.071671517471,0.808347181604,0.334362037165,-1.000000000000,e-
0,2,336,8.678738790843,6.101536636622,7.075196132584,0.510998910000,0.334362037165,-1.000000000000,e-
0,1,335,7.183507725729,8.269294377638,6.320675981108,1.183296263445,0.325328569143,-1.000000000000,e-
0,2,335,7.179476626822,8.284310116154,6.348233261247,0.510998910000,0.325328569143,-1.000000000000,e-
0,1,320,3.792201636455,-0.707493472396,-39.638696068683,0.853611145210,0.172881686625,0.000000000000,gamma
0,2,320,3.755351319843,-0.280954587908,-38.451569143241,0.841698674014,0.184824078586,0.000000000000,gamma
0,3,320,4.004236916933,0.637107498878,-35.000000000000,0.841698674014,0.202124024589,0.000000000000,gamma
0,4,320,4.364776698641,1.967027382685,-30.000000000000,0.841698674014,0.203163654791,0.000000000000,gamma
0,5,320,4.386443127306,2.046948145260,-29.699527905596,0.700989155643,0.243561195348,0.000000000000,gamma
0,6,320,10.869498889337,5.296949969739,-20.000000000000,0.700989155643,0.264385683380,0.000000000000,gamma
0,7,320,14.211442860801,6.972290180164,-15.000000000000,0.700989155643,0.277992857879,0.000000000000,gamma
0,8,320,16.395141913296,8.066993999663,-11.732890989286,0.289460981039,0.278003620609,0.000000000000,gamma
0,9,320,16.396948264164,8.068809825106,-11.734853316514,0.000000000000,0.278003620609,0.000000000000,gamma
0,1,340,16.396948264164,8.068809825106,-11.734853316514,0.785253891039,0.278040901986,-1.000000000000,e-
0,2,340,16.398373079736,8.075675130229,-11.739634201018,0.510998910000,0.278040901986,-1.000000000000,e-
0,1,339,16.395141913296,8.066993999663,-11.732890989286,0.922527084604,0.278054657925,-1.000000000000,e-
0,2,339,16.399423535505,8.067500359447,-11.718080504578,0.510998910000,0.278054657925,-1.000000000000,e-
0,1,338,4.386443127306,2.046948145260,-29.699527905596,0.651708428371,0.203180384051,-1.000000000000,e-
0,2,338,4.384005663892,2.047161462025,-29.697603759795,0.510998910000,0.203180384051,-1.000000000000,e-
0,1,337,3.755351319843,-0.280954587908,-38.451569143241,0.522911381196,0.172882852068,-1.000000000000,e-
0,2,337,3.755295569556,-0.280906023128,-38.451574796826,0.510998910000,0.172882852068,-1.000000000000,e-
0,1,319,3.826987479415,-0.813269012408,-40.123683853027,0.335176055491,0.177477556737,0.000000000000,gamma
0,2,319,3.724534891755,-0.742516604422,-37.000575801989,0.000000000000,0.177477556737,0.000000000000,gamma
